Optimisation Analysis 
============================ 

Objective: 		MaxENB
Objective: 		MinRisk
SolutionSpace: 			6912
Evaluated: 			6912
Shortlisted: 			16
Runtime(s): 			74

ID	Location Finding	File Sharing	Report Syncing	Chat Protocol	Map Access	Hardware Platform	Connectivity	Database	Architectural Pattern	Data Exchange Format	ENB	Risk	Optimal
6151	radio triangulation	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	XML	12.79839489695549	1.0	No
6152	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Push-based	XML	15.207891808089844	1.0	No
6153	radio triangulation	In house	Explicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	XML	11.777267941032576	1.0	No
6154	GPS	In house	Explicit	In house	Cache on server	Droid (Motorola)	Wifi	MySQL	Push-based	XML	13.210465299527726	1.0	No
6155	radio triangulation	In house	Implicit	In house	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Push-based	Unformatted data	13.261441894279182	1.0	No
6156	GPS	In house	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Client-Server	XML	13.790084390836563	1.0	No
6157	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	15.113187514978726	1.0	No
6158	radio triangulation	In house	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	MySQL	Push-based	Compressed XML	14.677529316566574	0.9666	No
6159	radio triangulation	In house	Implicit	In house	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Client-Server	XML	14.553110179816603	1.0	No
6160	radio triangulation	In house	Explicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	MySQL	Client-Server	Compressed XML	12.8785339195782	1.0	No
6161	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	XML	14.569505750059001	0.9999	No
6162	radio triangulation	In house	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Client-Server	Unformatted data	13.841060985587998	1.0	No
6163	GPS	In house	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	Compressed XML	12.634094733280472	1.0	No
6164	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	XML	15.009632305484999	0.8915	No
6165	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	XML	15.045407894032499	1.0	No
6166	GPS	In house	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	sqLite	Push-based	Unformatted data	13.367678687411384	1.0	No
6167	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	sqLite	Peer-to-peer	Unformatted data	13.803336885823551	1.0	No
6168	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	XML	14.441784796672486	1.0	No
6169	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	Compressed XML	13.727679731922102	1.0	No
6170	radio triangulation	OpenIntent	Explicit	In house	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Push-based	XML	13.057943375085637	1.0	No
6171	radio triangulation	In house	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	MySQL	Push-based	XML	14.133847551646848	0.1973	No
6172	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Push-based	XML	14.210188376838833	1.0	No
6173	GPS	OpenIntent	Implicit	In house	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Client-Server	XML	13.907032668107123	1.0	No
6174	radio triangulation	In house	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	Compressed XML	13.65221470965427	1.0	No
6175	radio triangulation	In house	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Push-based	XML	13.472527285947002	1.0	No
6176	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Push-based	Unformatted data	14.097230877758859	1.0	No
6177	GPS	In house	Implicit	In house	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	Compressed XML	13.524493756267752	1.0	No
6178	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	MySQL	Client-Server	Compressed XML	14.967654599186504	1.0	No
6179	radio triangulation	OpenIntent	Explicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	MySQL	Client-Server	XML	13.440117059886475	1.0	No
6180	GPS	In house	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Client-Server	Unformatted data	13.594021591248742	1.0	No
6181	GPS	OpenIntent	Explicit	In house	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	Compressed XML	13.028993509525316	1.0	No
6182	radio triangulation	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	XML	12.451400330023915	1.0	No
6183	radio triangulation	OpenIntent	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	Wifi	MySQL	Client-Server	Compressed XML	15.315063828508228	0.9145	No
6184	GPS	OpenIntent	Explicit	In house	Cache on server	Droid (Motorola)	Wifi	MySQL	Peer-to-peer	XML	13.646123497939945	1.0	No
6185	radio triangulation	In house	Implicit	In house	Cache on server	Nexus I (HTC)	Wifi	sqLite	Peer-to-peer	XML	13.93561730662884	1.0	No
6186	GPS	In house	Explicit	In house	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Client-Server	Unformatted data	12.441776589495609	1.0	No
6187	radio triangulation	In house	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Compressed XML	14.4838247537241	1.0	No
6188	radio triangulation	OpenIntent	Implicit	In house	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	Compressed XML	13.848658814309022	1.0	No
6189	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Client-Server	Compressed XML	13.98832450698181	1.0	No
6190	radio triangulation	In house	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	sqLite	Peer-to-peer	XML	13.715929030693657	1.0	No
6191	GPS	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	14.316541954903313	1.0	No
6192	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	Compressed XML	15.576508413171654	1.0	No
6193	GPS	In house	Explicit	In house	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Client-Server	Compressed XML	12.553802723265635	1.0	No
6194	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Droid	sqLite	Client-Server	Unformatted data	15.765942419584128	0.9646	No
6195	radio triangulation	In house	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Client-Server	Compressed XML	15.10131762691192	1.0	No
6196	radio triangulation	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	12.554955539517591	1.0	No
6197	radio triangulation	OpenIntent	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	sqLite	Push-based	Unformatted data	14.313230029202634	0.822	No
6198	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	Compressed XML	15.05441905344848	1.0	No
6199	GPS	In house	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Wifi	sqLite	Peer-to-peer	XML	13.097283341253947	1.0	No
6200	radio triangulation	In house	Implicit	In house	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Push-based	Compressed XML	13.3734680280492	1.0	No
6201	GPS	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Push-based	Compressed XML	12.404385612351437	1.0	No
6202	radio triangulation	In house	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	sqLite	Push-based	XML	14.534441519225426	0.8729	No
6203	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	Unformatted data	15.503256107298649	0.9999	No
6204	GPS	In house	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Client-Server	Unformatted data	13.386347348002609	1.0	No
6205	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Droid	sqLite	Client-Server	Unformatted data	13.441499666806584	1.0	No
6206	GPS	OpenIntent	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	MySQL	Push-based	XML	13.293727445908502	1.0	No
6207	radio triangulation	OpenIntent	Implicit	In house	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Client-Server	Compressed XML	14.38891847456035	1.0	No
6208	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	Unformatted data	12.53880818515383	1.0	No
6209	GPS	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	MySQL	Push-based	Compressed XML	12.732144305600283	1.0	No
6210	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	Compressed XML	15.557839752580456	0.9871	No
6211	GPS	OpenIntent	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	Wifi	MySQL	Push-based	Compressed XML	15.168674214530297	1.0	No
6212	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	MySQL	Push-based	Unformatted data	14.22125540677678	0.9511	No
6213	radio triangulation	In house	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Push-based	Unformatted data	14.206012652786233	1.0	No
6214	GPS	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Droid	sqLite	Push-based	Unformatted data	13.29511005282882	1.0	No
6215	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	MySQL	Client-Server	Unformatted data	15.824710881114303	0.9871	No
6216	GPS	In house	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Compressed XML	13.645490788349212	1.0	No
6217	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Push-based	Compressed XML	14.294507712649715	1.0	No
6218	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	3G on Droid	sqLite	Client-Server	Compressed XML	15.700532942189543	1.0	No
6219	GPS	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	3G on Droid	MySQL	Client-Server	Unformatted data	15.028065321038794	0.992	No
6220	radio triangulation	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Peer-to-peer	XML	12.41186774217643	1.0	No
6221	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Client-Server	Unformatted data	14.82389662865508	1.0	No
6222	GPS	In house	Implicit	In house	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	XML	13.440174420456772	1.0	No
6223	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Nexus I	MySQL	Peer-to-peer	Compressed XML	14.79173274116311	1.0	No
6224	radio triangulation	In house	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	Compressed XML	14.408516577329289	1.0	No
6225	GPS	In house	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	XML	13.750121151299979	0.9999	No
6226	GPS	OpenIntent	Explicit	In house	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	XML	12.944674173714368	1.0	No
6227	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Peer-to-peer	Compressed XML	12.840043810763639	1.0	No
6228	radio triangulation	In house	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Push-based	XML	13.41375882441664	1.0	No
6229	GPS	In house	Explicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	Compressed XML	11.730253223360021	1.0	No
6230	radio triangulation	OpenIntent	Explicit	In house	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	14.16570992948203	1.0	No
6231	radio triangulation	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	XML	12.7396264354253	1.0	No
6232	GPS	In house	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	MySQL	Client-Server	XML	13.979601302689735	1.0	No
6233	GPS	In house	Implicit	In house	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Client-Server	Compressed XML	13.137775284552731	1.0	No
6234	radio triangulation	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	Unformatted data	14.565330026006446	1.0	No
6235	GPS	OpenIntent	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	Compressed XML	13.167802504012592	1.0	No
6236	radio triangulation	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	MySQL	Client-Server	Compressed XML	15.464822651121494	0.492	No
6237	radio triangulation	In house	Explicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	MySQL	Client-Server	XML	12.794214583767209	1.0	No
6238	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	XML	14.207073928657538	1.0	No
6239	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	13.786448193452307	1.0	No
6240	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	XML	13.643360396111119	1.0	No
6241	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Client-Server	Unformatted data	14.239924067367939	1.0	No
6242	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Push-based	Unformatted data	13.857750382567259	1.0	No
6243	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	XML	14.970099717637527	1.0	No
6244	radio triangulation	OpenIntent	Implicit	In house	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Push-based	Unformatted data	13.907344370398484	1.0	No
6245	radio triangulation	In house	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Peer-to-peer	Compressed XML	14.192517425885422	1.0	No
6246	GPS	OpenIntent	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Wifi	sqLite	Peer-to-peer	XML	14.534832621906471	1.0	No
6247	radio triangulation	In house	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Unformatted data	13.710900265743772	1.0	No
6248	GPS	OpenIntent	Explicit	In house	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	Unformatted data	13.18361799357587	1.0	No
6249	GPS	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Client-Server	XML	12.652861981163285	1.0	No
6250	GPS	OpenIntent	Implicit	In house	Cache on server	Droid (Motorola)	Wifi	MySQL	Client-Server	Compressed XML	15.187342875121612	1.0	No
6251	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Client-Server	Compressed XML	15.805988564561424	1.0	No
6252	GPS	OpenIntent	Implicit	In house	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Push-based	Unformatted data	14.185509075816057	1.0	No
6253	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	sqLite	Peer-to-peer	XML	15.153478311346312	1.0	No
6254	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	MySQL	Push-based	Compressed XML	15.787319903970152	0.998	No
6255	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	XML	12.887058528436182	1.0	No
6256	radio triangulation	In house	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Push-based	XML	14.609749695620142	1.0	No
6257	radio triangulation	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	3G on Droid	sqLite	Push-based	Compressed XML	15.082648966320725	0.8974	No
6258	radio triangulation	OpenIntent	Explicit	In house	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Client-Server	Unformatted data	14.331898689793956	1.0	No
6259	GPS	In house	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	XML	13.039580452878171	1.0	No
6260	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	Compressed XML	15.940013437381163	0.8748	No
6261	GPS	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Push-based	Compressed XML	13.841934893003941	1.0	No
6262	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Push-based	XML	15.208965010897897	1.0	No
6263	GPS	In house	Implicit	In house	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	Unformatted data	12.44595690268385	1.0	No
6264	GPS	In house	Explicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	Unformatted data	11.42901759775024	1.0	No
6265	GPS	OpenIntent	Explicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	Compressed XML	12.822936882807621	1.0	No
6266	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	sqLite	Client-Server	Compressed XML	14.702829510938512	1.0	No
6267	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	MySQL	Client-Server	XML	14.751731527515803	0.997	No
6268	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Peer-to-peer	Compressed XML	14.290320061660418	1.0	No
6269	radio triangulation	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Bluetooth	MySQL	Push-based	XML	13.008639174662548	1.0	No
6270	radio triangulation	In house	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	13.675638234326215	1.0	No
6271	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Client-Server	XML	15.355354624875655	0.9737	No
6272	GPS	OpenIntent	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	XML	13.083483168201509	1.0	No
6273	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Wifi	sqLite	Client-Server	Unformatted data	13.006232571075573	1.0	No
6274	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	Unformatted data	14.256600343634972	0.9829	No
6275	radio triangulation	In house	Implicit	In house	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	13.16322375034217	1.0	No
6276	GPS	In house	Implicit	In house	Cache on server	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	13.5479172809396	1.0	No
6277	radio triangulation	OpenIntent	Explicit	In house	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	Unformatted data	12.650018681262472	1.0	No
6278	radio triangulation	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	12.882714232766444	1.0	No
6279	radio triangulation	In house	Explicit	In house	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Push-based	Unformatted data	12.214360482850253	1.0	No
6280	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	XML	13.069284305892833	1.0	No
6281	radio triangulation	In house	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Push-based	Compressed XML	13.85466186324828	1.0	No
6282	GPS	In house	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	XML	13.794264704024865	1.0	No
6283	radio triangulation	OpenIntent	Explicit	In house	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Client-Server	Unformatted data	14.596723778041863	1.0	No
6284	GPS	In house	Explicit	In house	On Demand (Google)	Nexus I (HTC)	Bluetooth	MySQL	Client-Server	XML	12.188973869878906	1.0	No
6285	radio triangulation	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Wifi	MySQL	Client-Server	Unformatted data	15.558853144069207	0.6177	No
6286	GPS	In house	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	XML	13.561171452538282	1.0	No
6287	GPS	In house	Implicit	In house	Cache on server	Nexus I (HTC)	Wifi	sqLite	Client-Server	XML	14.117843084085473	1.0	No
