Optimisation Analysis, ,,,,,,,,,,,,
Objective ,MaxENB,,,,,,,,,,,,
Objective ,MinRisk,,,,,,,,,,,,
SolutionSpace ,6912,,,,,,,,,,,,
Minimal SolutionSet ,6912,,,,,,,,,,,,
Shortlisted ,15,,,,,,,,,,,,
Nbr. Variables ,117,,,,,,,,,,,,
Nbr. Parameters ,137,,,,,,,,,,,,
Nbr. Decisions ,10,,,,,,,,,,,,
Runtime(s) ,111,,,,,,,,,,,,
,,,,,,,,,,,,,
ID,Location Finding,File Sharing,Report Syncing,Chat Protocol,Map Access,Hardware Platform,Connectivity,Database,Architectural Pattern,Data Exchange Format,ENB,Risk,Optimal
5006,GPS,In house,Implicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,Compressed XML,13.39093876,1,No
5007,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Peer-to-peer,XML,12.76631431,1,No
5008,radio triangulation,In house,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Compressed XML,13.0865196,1,No
5009,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Client-Server,Compressed XML,14.61078275,1,No
5010,radio triangulation,OpenIntent,Implicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,XML,14.02106189,1,No
5011,GPS,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Push-based,Unformatted data,14.37413175,1,No
5012,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Unformatted data,13.36488739,1,No
5013,GPS,In house,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),Bluetooth,MySQL,Push-based,XML,13.3102534,1,No
5014,radio triangulation,In house,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Droid,MySQL,Client-Server,Compressed XML,15.21042484,0.7534,No
5015,radio triangulation,OpenIntent,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Compressed XML,13.67788892,1,No
5016,radio triangulation,In house,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,XML,13.47978971,1,No
5017,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Compressed XML,13.64956237,1,No
5018,GPS,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Compressed XML,11.98533897,1,No
5019,radio triangulation,In house,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Compressed XML,13.52467188,1,No
5020,radio triangulation,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,XML,14.58580039,1,No
5021,radio triangulation,In house,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Client-Server,Unformatted data,13.6904786,1,No
5022,GPS,In house,Implicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Push-based,XML,12.59194794,1,No
5023,GPS,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Client-Server,XML,13.9650725,1,No
5024,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,sqLite,Push-based,Compressed XML,13.475196,1,No
5025,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Push-based,Compressed XML,12.7093218,1,No
5026,radio triangulation,In house,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,XML,13.23461514,1,No
5027,radio triangulation,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Push-based,XML,14.83097496,0.7442,No
5028,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,XML,13.97569383,1,No
5029,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,14.85099223,1,No
5030,GPS,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,MySQL,Push-based,XML,13.47592483,0.9841,No
5031,radio triangulation,In house,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Client-Server,Compressed XML,13.6786351,1,No
5032,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Push-based,Unformatted data,14.33076115,0.9999,No
5033,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),Bluetooth,sqLite,Client-Server,Unformatted data,14.6933952,0.994,No
5034,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,XML,13.48869906,1,No
5035,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,XML,15.26717925,1,No
5036,radio triangulation,In house,Implicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Unformatted data,12.71386119,1,No
5037,radio triangulation,In house,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Compressed XML,13.22963245,1,No
5038,GPS,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Wifi,sqLite,Client-Server,XML,13.87708907,1,No
5039,GPS,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Compressed XML,12.65445202,1,No
5040,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,12.11907209,1,No
5041,GPS,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Push-based,Compressed XML,14.95016788,1,No
5042,GPS,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,XML,14.77610519,1,No
5043,GPS,In house,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,12.25256281,1,No
5044,radio triangulation,In house,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Push-based,Compressed XML,14.41478794,1,No
5045,radio triangulation,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,13.49862051,1,No
5046,GPS,In house,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,MySQL,Push-based,Unformatted data,12.92868311,1,No
5047,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Unformatted data,12.36977704,1,No
5048,radio triangulation,In house,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,11.83439711,1,No
5049,radio triangulation,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Client-Server,XML,15.45903734,0.8457,No
5050,GPS,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Unformatted data,14.7073777,0.9948,No
5051,GPS,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Compressed XML,14.4439181,1,No
5052,GPS,OpenIntent,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,XML,14.97587596,1,No
5053,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Wifi,MySQL,Peer-to-peer,XML,15.62452019,1,No
5054,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Push-based,Compressed XML,15.07645362,0.5206,No
5055,GPS,In house,Implicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Unformatted data,12.31077055,1,No
5056,radio triangulation,In house,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Peer-to-peer,XML,13.14663171,1,No
5057,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Push-based,Compressed XML,13.05908742,1,No
5058,GPS,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Push-based,Compressed XML,13.30134152,1,No
5059,radio triangulation,In house,Implicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Push-based,Unformatted data,14.02986373,1,No
5060,GPS,OpenIntent,Implicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Unformatted data,15.10581495,1,No
5061,GPS,In house,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Unformatted data,12.59235862,1,No
5062,GPS,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,14.35991817,1,No
5063,radio triangulation,In house,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,XML,13.06425036,1,No
5064,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,XML,14.14561913,1,No
5065,GPS,In house,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Unformatted data,13.45698859,0.9997,No
5066,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,sqLite,Peer-to-peer,Unformatted data,12.77286767,1,No
5067,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Peer-to-peer,XML,12.49370757,1,No
5068,GPS,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Push-based,XML,13.33701013,1,No
5069,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Unformatted data,13.7128486,1,No
5070,radio triangulation,OpenIntent,Implicit,In house,Cache on server,Droid (Motorola),Wifi,MySQL,Push-based,Unformatted data,15.06858353,1,No
5071,GPS,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Bluetooth,MySQL,Client-Server,Compressed XML,15.55469286,1,No
5072,GPS,In house,Implicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,Compressed XML,13.95118047,1,No
5073,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Client-Server,Compressed XML,15.10185681,1,No
5074,GPS,OpenIntent,Implicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Unformatted data,13.97499395,1,No
5075,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Compressed XML,12.59544554,1,No
5076,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,Compressed XML,15.35325851,1,No
5077,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),Wifi,MySQL,Push-based,Unformatted data,14.70379521,0.7869,No
5078,GPS,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Unformatted data,13.61020564,1,No
5079,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,XML,13.75084441,1,No
5080,GPS,OpenIntent,Implicit,In house,Cache on server,Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Unformatted data,14.24118498,1,No
5081,GPS,In house,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Push-based,Compressed XML,11.88663451,1,No
5082,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,XML,14.93556601,0.9991,No
5083,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,Compressed XML,14.47379443,1,No
5084,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Unformatted data,14.85906663,0.5017,No
5085,GPS,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Push-based,Compressed XML,13.72486736,1,No
5086,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,14.15834388,1,No
5087,radio triangulation,In house,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Unformatted data,13.08343268,1,No
5088,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Client-Server,XML,14.24666057,1,No
5089,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Client-Server,Unformatted data,14.72533351,0.9984,No
5090,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,XML,15.10150781,1,No
5091,GPS,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Push-based,XML,11.85412556,1,No
5092,GPS,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,XML,12.29032985,1,No
5093,GPS,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Push-based,XML,13.50295192,1,No
5094,GPS,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,XML,13.50132802,1,No
5095,GPS,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,13.66726982,1,No
5096,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,Compressed XML,14.7930168,1,No
5097,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Push-based,XML,12.34519962,1,No
5098,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,Compressed XML,13.98272037,1,No
5099,GPS,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Client-Server,Unformatted data,13.81389004,1,No
5100,GPS,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Wifi,MySQL,Peer-to-peer,XML,14.22244214,1,No
5101,radio triangulation,In house,Implicit,In house,Cache on server,Droid (Motorola),Bluetooth,MySQL,Push-based,Unformatted data,14.29605476,1,No
5102,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Push-based,XML,13.20571182,1,No
5103,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Compressed XML,13.36810767,1,No
5104,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Compressed XML,13.7375458,1,No
5105,GPS,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Wifi,sqLite,Client-Server,Compressed XML,13.96008981,1,No
5106,radio triangulation,In house,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Unformatted data,14.12856819,1,No
5107,GPS,In house,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Client-Server,Compressed XML,12.33556354,1,No
5108,GPS,OpenIntent,Implicit,In house,Cache on server,Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Compressed XML,14.19424673,1,No
5109,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,XML,12.37792429,1,No
5110,GPS,OpenIntent,Implicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Unformatted data,13.31807388,1,No
5111,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,XML,12.85429774,1,No
5112,GPS,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Client-Server,XML,12.83195356,1,No
5113,radio triangulation,In house,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Unformatted data,12.00033891,1,No
5114,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Push-based,Compressed XML,14.58537956,0.9992,No
5115,GPS,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Client-Server,Unformatted data,14.14594276,1,No
5116,GPS,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,XML,13.8651012,1,No
5117,radio triangulation,In house,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Push-based,Compressed XML,12.37770857,1,No
5118,radio triangulation,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,XML,14.85199142,1,No
5119,GPS,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,XML,12.997625,1,No
5120,GPS,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,13.16356679,1,No
5121,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Push-based,Compressed XML,13.79241558,1,No
5122,GPS,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Compressed XML,13.15815505,1,No
5123,radio triangulation,In house,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Push-based,Unformatted data,12.42464682,1,No
5124,GPS,In house,Explicit,In house,Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Unformatted data,12.87348007,1,No
5125,GPS,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,sqLite,Push-based,XML,13.72544122,0.9996,No
5126,GPS,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Compressed XML,12.32283879,1,No
5127,radio triangulation,In house,Implicit,In house,Cache on server,Nexus I (HTC),Bluetooth,MySQL,Push-based,Compressed XML,14.24911651,0.9999,No
5128,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Unformatted data,13.06855749,1,No
5129,radio triangulation,In house,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Compressed XML,11.95340066,1,No
5130,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Client-Server,Unformatted data,13.23449929,1,No
5131,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Unformatted data,13.76377988,1,No
5132,GPS,OpenIntent,Implicit,In house,Cache on server,Nexus I (HTC),Wifi,MySQL,Push-based,Compressed XML,14.53057122,1,No
5133,GPS,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Wifi,MySQL,Peer-to-peer,XML,15.13344613,1,No
5134,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Unformatted data,13.41504592,1,No
5135,radio triangulation,In house,Implicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,Compressed XML,13.88201282,1,No
5136,GPS,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Unformatted data,13.22177454,1,No
5137,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Bluetooth,MySQL,Push-based,XML,14.22125738,0.9999,No
5138,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,XML,14.71001607,1,No
5139,GPS,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Client-Server,Compressed XML,14.09900451,1,No
5140,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Unformatted data,12.57972966,1,No
5141,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Push-based,Compressed XML,15.16012049,1,No
5142,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,13.24910412,1,No
5143,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Unformatted data,13.78448405,1,No
5144,radio triangulation,OpenIntent,Implicit,In house,Cache on server,Droid (Motorola),3G on Droid,sqLite,Client-Server,Unformatted data,15.33930496,1,No
5145,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,XML,13.65454507,1,No
5146,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Push-based,Unformatted data,13.83935383,1,No
5147,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Client-Server,Compressed XML,13.18756104,1,No
5148,radio triangulation,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Bluetooth,MySQL,Push-based,Compressed XML,14.308123,1,No
5149,GPS,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Client-Server,Compressed XML,12.9149543,1,No
